design_id,dataset_name,latency_average_cycles,resources_lut_used,resources_ff_used,resources_bram_used,resources_dsp_used,PC_0,PC_1
mvt.__PARA__L0-1.__PARA__L1-12.__PARA__L2-1.__PARA__L3-4.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,3241.0,486102.0,35223.0,5.0,576.0,4.622696,13.0259905
mvt.__PARA__L0-1.__PARA__L1-12.__PARA__L2-1.__PARA__L3-5.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,3522.0,532014.0,47625.0,5.0,500.0,4.2415457,13.066873
mvt.__PARA__L0-1.__PARA__L1-12.__PARA__L2-1.__PARA__L3-6.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,3426.0,601832.0,61008.0,5.0,553.0,3.497101,12.937708
mvt.__PARA__L0-1.__PARA__L1-12.__PARA__L2-1.__PARA__L3-8.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,3241.0,720442.0,86042.0,5.0,666.0,2.7257855,12.51907
mvt.__PARA__L0-1.__PARA__L1-15.__PARA__L2-1.__PARA__L3-1.__PIPE__L0-flatten.__PIPE__L1-off.__TILE__L0-1.__TILE__L1-4,hlsyn,133980.0,277576.0,9335.0,47.0,253.0,7.971678,14.337561
mvt.__PARA__L0-1.__PARA__L1-15.__PARA__L2-1.__PARA__L3-24.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-2,hlsyn,77931.0,564543.0,78257.0,24.0,2258.0,1.5007597,9.842553
mvt.__PARA__L0-1.__PARA__L1-15.__PARA__L2-1.__PARA__L3-3.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,3302.0,441680.0,35066.0,5.0,548.0,5.179825,13.213182
mvt.__PARA__L0-1.__PARA__L1-15.__PARA__L2-1.__PARA__L3-30.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-2,hlsyn,77448.0,723150.0,125763.0,24.0,3565.0,1.7326657,9.488862
mvt.__PARA__L0-1.__PARA__L1-15.__PARA__L2-1.__PARA__L3-4.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,3137.0,488963.0,42033.0,5.0,667.0,4.287229,12.786424
mvt.__PARA__L0-1.__PARA__L1-15.__PARA__L2-1.__PARA__L3-5.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,3142.0,569714.0,60619.0,5.0,814.0,3.2267218,12.0744295
mvt.__PARA__L0-1.__PARA__L1-15.__PARA__L2-1.__PARA__L3-6.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,3102.0,652354.0,76728.0,5.0,1001.0,2.8124275,11.783374
mvt.__PARA__L0-1.__PARA__L1-2.__PARA__L2-1.__PARA__L3-1.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,1785618.0,416925.0,15894.0,30.0,255.0,5.7001987,13.40951
mvt.__PARA__L0-1.__PARA__L1-2.__PARA__L2-1.__PARA__L3-1.__PIPE__L0-flatten.__PIPE__L1-off.__TILE__L0-1.__TILE__L1-1,hlsyn,1785618.0,416925.0,15894.0,30.0,255.0,5.719388,13.411779
mvt.__PARA__L0-1.__PARA__L1-2.__PARA__L2-1.__PARA__L3-1.__PIPE__L0-off.__PIPE__L1-flatten.__TILE__L0-1.__TILE__L1-1,hlsyn,62282.0,490684.0,55645.0,5.0,1003.0,3.406775,11.942311
mvt.__PARA__L0-1.__PARA__L1-2.__PARA__L2-1.__PARA__L3-16.__PIPE__L0-flatten.__PIPE__L1-off.__TILE__L0-1.__TILE__L1-1,hlsyn,1784938.0,476582.0,20104.0,128.0,310.0,4.9469194,13.110736
mvt.__PARA__L0-1.__PARA__L1-2.__PARA__L2-1.__PARA__L3-2.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,7701.0,287486.0,9915.0,35.0,276.0,7.922285,14.339092
mvt.__PARA__L0-1.__PARA__L1-2.__PARA__L2-1.__PARA__L3-3.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,6526.0,334368.0,16175.0,5.0,282.0,7.146846,14.016624
mvt.__PARA__L0-1.__PARA__L1-2.__PARA__L2-1.__PARA__L3-32.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,1784937.0,562908.0,31063.0,128.0,398.0,3.7837167,12.961245
mvt.__PARA__L0-1.__PARA__L1-2.__PARA__L2-1.__PARA__L3-32.__PIPE__L0-flatten.__PIPE__L1-off.__TILE__L0-1.__TILE__L1-1,hlsyn,1784937.0,562908.0,31063.0,128.0,398.0,3.8258872,12.995016
mvt.__PARA__L0-1.__PARA__L1-2.__PARA__L2-1.__PARA__L3-4.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,5841.0,347047.0,16469.0,5.0,287.0,6.9814944,13.956154
mvt.__PARA__L0-1.__PARA__L1-2.__PARA__L2-1.__PARA__L3-5.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,5534.0,373678.0,20441.0,5.0,309.0,6.371704,13.705883
mvt.__PARA__L0-1.__PARA__L1-2.__PARA__L2-1.__PARA__L3-6.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,5286.0,398045.0,24068.0,5.0,315.0,6.17023,13.627652
mvt.__PARA__L0-1.__PARA__L1-2.__PARA__L2-1.__PARA__L3-8.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,4911.0,428450.0,25583.0,5.0,340.0,5.732238,13.478181
mvt.__PARA__L0-1.__PARA__L1-2.__PARA__L2-10.__PARA__L3-1.__PIPE__L0-off.__PIPE__L1-flatten.__TILE__L0-2.__TILE__L1-1,hlsyn,24480.0,602251.0,76940.0,2.0,1055.0,2.9387982,11.819716
mvt.__PARA__L0-1.__PARA__L1-2.__PARA__L2-12.__PARA__L3-1.__PIPE__L0-off.__PIPE__L1-flatten.__TILE__L0-2.__TILE__L1-1,hlsyn,20400.0,602535.0,77065.0,2.0,1055.0,2.926316,11.863664
mvt.__PARA__L0-1.__PARA__L1-2.__PARA__L2-15.__PARA__L3-1.__PIPE__L0-off.__PIPE__L1-flatten.__TILE__L0-2.__TILE__L1-1,hlsyn,16320.0,603353.0,77361.0,2.0,1055.0,2.8963642,11.829292
mvt.__PARA__L0-1.__PARA__L1-2.__PARA__L2-16.__PARA__L3-1.__PIPE__L0-NA.__PIPE__L1-flatten.__TILE__L0-2.__TILE__L1-1,hlsyn,27797.0,538561.0,55198.0,2.0,1154.0,2.9793172,11.719568
mvt.__PARA__L0-1.__PARA__L1-2.__PARA__L2-16.__PARA__L3-1.__PIPE__L0-off.__PIPE__L1-flatten.__TILE__L0-2.__TILE__L1-1,hlsyn,27797.0,538561.0,55198.0,2.0,1154.0,2.9864087,11.6883135
mvt.__PARA__L0-1.__PARA__L1-2.__PARA__L2-2.__PARA__L3-1.__PIPE__L0-NA.__PIPE__L1-flatten.__TILE__L0-1.__TILE__L1-1,hlsyn,17961.0,518637.0,48615.0,5.0,1041.0,3.184766,11.900297
mvt.__PARA__L0-1.__PARA__L1-2.__PARA__L2-2.__PARA__L3-1.__PIPE__L0-off.__PIPE__L1-flatten.__TILE__L0-2.__TILE__L1-1,hlsyn,118800.0,581451.0,71345.0,2.0,1055.0,2.98456,11.848677
mvt.__PARA__L0-1.__PARA__L1-2.__PARA__L2-20.__PARA__L3-1.__PIPE__L0-off.__PIPE__L1-flatten.__TILE__L0-2.__TILE__L1-1,hlsyn,12600.0,613991.0,77856.0,2.0,1055.0,2.8637652,11.815829
mvt.__PARA__L0-1.__PARA__L1-2.__PARA__L2-24.__PARA__L3-1.__PIPE__L0-off.__PIPE__L1-flatten.__TILE__L0-2.__TILE__L1-1,hlsyn,93953.0,489132.0,49061.0,2.0,1003.0,3.4462087,12.074927
mvt.__PARA__L0-1.__PARA__L1-2.__PARA__L2-3.__PARA__L3-1.__PIPE__L0-NA.__PIPE__L1-flatten.__TILE__L0-1.__TILE__L1-1,hlsyn,15001.0,548991.0,54343.0,5.0,1042.0,3.0851302,11.838924
mvt.__PARA__L0-1.__PARA__L1-2.__PARA__L2-3.__PARA__L3-1.__PIPE__L0-off.__PIPE__L1-flatten.__TILE__L0-2.__TILE__L1-1,hlsyn,79200.0,583476.0,71545.0,2.0,1055.0,3.0235622,11.856079
mvt.__PARA__L0-1.__PARA__L1-2.__PARA__L2-4.__PARA__L3-1.__PIPE__L0-NA.__PIPE__L1-flatten.__TILE__L0-1.__TILE__L1-1,hlsyn,8901.0,522430.0,54867.0,5.0,1052.0,3.1480896,11.857409
mvt.__PARA__L0-1.__PARA__L1-2.__PARA__L2-4.__PARA__L3-1.__PIPE__L0-off.__PIPE__L1-flatten.__TILE__L0-2.__TILE__L1-1,hlsyn,59400.0,585257.0,71689.0,2.0,1055.0,3.0446672,11.808736
mvt.__PARA__L0-1.__PARA__L1-2.__PARA__L2-5.__PARA__L3-1.__PIPE__L0-off.__PIPE__L1-flatten.__TILE__L0-2.__TILE__L1-1,hlsyn,47520.0,587486.0,71948.0,2.0,1055.0,3.0637922,11.818686
mvt.__PARA__L0-1.__PARA__L1-2.__PARA__L2-6.__PARA__L3-1.__PIPE__L0-off.__PIPE__L1-flatten.__TILE__L0-2.__TILE__L1-1,hlsyn,39600.0,597744.0,72133.0,2.0,1055.0,3.0196304,11.771251
mvt.__PARA__L0-1.__PARA__L1-2.__PARA__L2-8.__PARA__L3-1.__PIPE__L0-off.__PIPE__L1-flatten.__TILE__L0-2.__TILE__L1-1,hlsyn,258245.0,485811.0,48143.0,2.0,1003.0,3.5479667,12.044464
mvt.__PARA__L0-1.__PARA__L1-20.__PARA__L2-1.__PARA__L3-2.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,3753.0,384247.0,24696.0,35.0,403.0,6.0690956,13.5705
mvt.__PARA__L0-1.__PARA__L1-20.__PARA__L2-1.__PARA__L3-4.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,3033.0,584761.0,54495.0,5.0,849.0,3.0467749,11.992364
mvt.__PARA__L0-1.__PARA__L1-20.__PARA__L2-1.__PARA__L3-5.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,3242.0,650857.0,68898.0,5.0,703.0,2.9624505,12.393931
mvt.__PARA__L0-1.__PARA__L1-24.__PARA__L2-1.__PARA__L3-2.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,3611.0,402439.0,28864.0,35.0,438.0,5.7835236,13.461876
mvt.__PARA__L0-1.__PARA__L1-24.__PARA__L2-1.__PARA__L3-3.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,3116.0,551613.0,48938.0,5.0,794.0,3.4254925,12.252797
mvt.__PARA__L0-1.__PARA__L1-24.__PARA__L2-1.__PARA__L3-4.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,3191.0,596543.0,55026.0,5.0,635.0,3.574506,12.852463
mvt.__PARA__L0-1.__PARA__L1-24.__PARA__L2-1.__PARA__L3-5.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,3172.0,724203.0,86088.0,5.0,806.0,2.6842608,12.355439
mvt.__PARA__L0-1.__PARA__L1-24.__PARA__L2-120.__PARA__L3-3.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,3116.0,551613.0,48938.0,5.0,794.0,3.3899057,12.190022
mvt.__PARA__L0-1.__PARA__L1-24.__PARA__L2-120.__PARA__L3-4.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,3191.0,596543.0,55026.0,5.0,635.0,3.6016445,12.920421
mvt.__PARA__L0-1.__PARA__L1-3.__PARA__L2-1.__PARA__L3-1.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,224910.0,425941.0,16073.0,30.0,257.0,5.8194323,13.513049
mvt.__PARA__L0-1.__PARA__L1-3.__PARA__L2-1.__PARA__L3-1.__PIPE__L0-flatten.__PIPE__L1-off.__TILE__L0-1.__TILE__L1-1,hlsyn,224910.0,425941.0,16073.0,30.0,257.0,5.7286487,13.479365
mvt.__PARA__L0-1.__PARA__L1-3.__PARA__L2-1.__PARA__L3-10.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,20531.0,6304.0,2474.0,22.0,11.0,-2.8014207,-4.280825
mvt.__PARA__L0-1.__PARA__L1-3.__PARA__L2-1.__PARA__L3-10.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,4110.0,515772.0,40664.0,5.0,438.0,4.4103513,13.111363
mvt.__PARA__L0-1.__PARA__L1-3.__PARA__L2-1.__PARA__L3-16.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,224910.0,517788.0,24051.0,198.0,343.0,4.638747,13.108972
mvt.__PARA__L0-1.__PARA__L1-3.__PARA__L2-1.__PARA__L3-16.__PIPE__L0-flatten.__PIPE__L1-off.__TILE__L0-1.__TILE__L1-1,hlsyn,224910.0,517788.0,24051.0,198.0,343.0,4.4020925,13.219048
mvt.__PARA__L0-1.__PARA__L1-3.__PARA__L2-1.__PARA__L3-2.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,6061.0,295844.0,11890.0,35.0,281.0,7.8615375,14.330828
mvt.__PARA__L0-1.__PARA__L1-3.__PARA__L2-1.__PARA__L3-3.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,5286.0,338200.0,16733.0,5.0,305.0,7.0557275,13.978347
mvt.__PARA__L0-1.__PARA__L1-3.__PARA__L2-1.__PARA__L3-4.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,4801.0,358644.0,19344.0,5.0,313.0,6.5312004,13.779845
mvt.__PARA__L0-1.__PARA__L1-3.__PARA__L2-1.__PARA__L3-5.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,4614.0,387332.0,23887.0,5.0,339.0,6.267108,13.668118
mvt.__PARA__L0-1.__PARA__L1-3.__PARA__L2-1.__PARA__L3-6.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,4446.0,413811.0,25500.0,5.0,365.0,5.8970923,13.527881
mvt.__PARA__L0-1.__PARA__L1-3.__PARA__L2-1.__PARA__L3-8.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,4171.0,454758.0,30178.0,5.0,398.0,5.273314,13.332255
mvt.__PARA__L0-1.__PARA__L1-3.__PARA__L2-12.__PARA__L3-1.__PIPE__L0-NA.__PIPE__L1-flatten.__TILE__L0-1.__TILE__L1-1,hlsyn,7703.0,600404.0,47340.0,5.0,626.0,3.3751864,12.825441
mvt.__PARA__L0-1.__PARA__L1-3.__PARA__L2-16.__PARA__L3-1.__PIPE__L0-NA.__PIPE__L1-flatten.__TILE__L0-2.__TILE__L1-1,hlsyn,34604.0,586405.0,80550.0,2.0,2481.0,1.4823692,9.742188
mvt.__PARA__L0-1.__PARA__L1-3.__PARA__L2-3.__PARA__L3-1.__PIPE__L0-NA.__PIPE__L1-flatten.__TILE__L0-1.__TILE__L1-1,hlsyn,22523.0,564230.0,77853.0,5.0,2321.0,1.4827881,9.8316145
mvt.__PARA__L0-1.__PARA__L1-3.__PARA__L2-4.__PARA__L3-1.__PIPE__L0-NA.__PIPE__L1-flatten.__TILE__L0-1.__TILE__L1-1,hlsyn,8923.0,504308.0,42172.0,5.0,591.0,4.3986464,12.974249
mvt.__PARA__L0-1.__PARA__L1-3.__PARA__L2-5.__PARA__L3-12.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-2,hlsyn,323965.0,3145.0,1342.0,2.0,28.0,-2.8748589,-7.864847
mvt.__PARA__L0-1.__PARA__L1-3.__PARA__L2-5.__PARA__L3-15.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-2,hlsyn,320855.0,4289.0,2317.0,2.0,45.0,-3.0539796,-7.362091
mvt.__PARA__L0-1.__PARA__L1-3.__PARA__L2-8.__PARA__L3-1.__PIPE__L0-NA.__PIPE__L1-flatten.__TILE__L0-1.__TILE__L1-1,hlsyn,7093.0,506725.0,46693.0,5.0,628.0,4.255825,12.827611
mvt.__PARA__L0-1.__PARA__L1-30.__PARA__L2-120.__PARA__L3-1.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,18845.0,653083.0,55293.0,89.0,404.0,3.0784333,12.916592
mvt.__PARA__L0-1.__PARA__L1-30.__PARA__L2-120.__PARA__L3-1.__PIPE__L0-NA.__PIPE__L1-off.__TILE__L0-1.__TILE__L1-1,hlsyn,18845.0,653083.0,55293.0,89.0,404.0,3.0951235,12.903219
mvt.__PARA__L0-1.__PARA__L1-30.__PARA__L2-120.__PARA__L3-1.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,18697.0,275616.0,9337.0,36.0,251.0,8.069232,14.459631
mvt.__PARA__L0-1.__PARA__L1-30.__PARA__L2-120.__PARA__L3-1.__PIPE__L0-off.__PIPE__L1-off.__TILE__L0-1.__TILE__L1-1,hlsyn,18697.0,275616.0,9337.0,36.0,251.0,8.080992,14.459414
mvt.__PARA__L0-1.__PARA__L1-30.__PARA__L2-120.__PARA__L3-3.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,3054.0,601021.0,62307.0,5.0,958.0,2.9442854,11.867996
mvt.__PARA__L0-1.__PARA__L1-30.__PARA__L2-120.__PARA__L3-4.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,2929.0,720649.0,85584.0,5.0,1280.0,2.398408,11.516279
mvt.__PARA__L0-1.__PARA__L1-4.__PARA__L2-1.__PARA__L3-10.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,19687.0,12336.0,4679.0,22.0,46.0,-2.948015,-3.6252978
mvt.__PARA__L0-1.__PARA__L1-4.__PARA__L2-1.__PARA__L3-10.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,3770.0,547645.0,46969.0,5.0,510.0,3.9337473,13.013391
mvt.__PARA__L0-1.__PARA__L1-4.__PARA__L2-1.__PARA__L3-3.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,4666.0,348491.0,19450.0,5.0,314.0,6.788006,13.869887
mvt.__PARA__L0-1.__PARA__L1-4.__PARA__L2-1.__PARA__L3-4.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,4281.0,363841.0,20158.0,5.0,340.0,6.405831,13.723551
mvt.__PARA__L0-1.__PARA__L1-4.__PARA__L2-1.__PARA__L3-4.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-2,hlsyn,168001.0,277391.0,9412.0,24.0,251.0,8.048585,14.424141
mvt.__PARA__L0-1.__PARA__L1-4.__PARA__L2-1.__PARA__L3-5.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,4154.0,401252.0,25055.0,5.0,371.0,6.075298,13.590754
mvt.__PARA__L0-1.__PARA__L1-4.__PARA__L2-8.__PARA__L3-4.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,8632.0,4506.0,2159.0,11.0,14.0,-4.060643,-5.0734315
mvt.__PARA__L0-1.__PARA__L1-4.__PARA__L2-8.__PARA__L3-5.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,12775.0,6518.0,2742.0,12.0,20.0,-4.023224,-4.5233107
mvt.__PARA__L0-1.__PARA__L1-5.__PARA__L2-1.__PARA__L3-1.__PIPE__L0-flatten.__PIPE__L1-off.__TILE__L0-1.__TILE__L1-1,hlsyn,1871821.0,429478.0,16428.0,30.0,275.0,5.488961,13.328783
mvt.__PARA__L0-1.__PARA__L1-5.__PARA__L2-1.__PARA__L3-10.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,20107.0,12521.0,4468.0,22.0,18.0,-2.9506803,-3.9230888
mvt.__PARA__L0-1.__PARA__L1-5.__PARA__L2-1.__PARA__L3-10.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,3566.0,580474.0,53732.0,5.0,588.0,3.6733437,12.968389
mvt.__PARA__L0-1.__PARA__L1-5.__PARA__L2-1.__PARA__L3-10.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,20107.0,12521.0,4468.0,22.0,18.0,-2.902483,-3.91232
mvt.__PARA__L0-1.__PARA__L1-5.__PARA__L2-1.__PARA__L3-6.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,3774.0,446355.0,31190.0,5.0,441.0,5.3838725,13.346975
mvt.__PARA__L0-1.__PARA__L1-5.__PARA__L2-1.__PARA__L3-8.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,3579.0,502131.0,40494.0,5.0,509.0,4.6567583,13.106179
mvt.__PARA__L0-1.__PARA__L1-5.__PARA__L2-8.__PARA__L3-3.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,14995.0,4354.0,2139.0,12.0,7.0,-4.0776925,-5.070762
mvt.__PARA__L0-1.__PARA__L1-6.__PARA__L2-1.__PARA__L3-1.__PIPE__L0-flatten.__PIPE__L1-off.__TILE__L0-1.__TILE__L1-1,hlsyn,235620.0,431416.0,16583.0,30.0,277.0,5.6781764,13.456263
mvt.__PARA__L0-1.__PARA__L1-6.__PARA__L2-1.__PARA__L3-10.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,19875.0,17190.0,6397.0,22.0,25.0,-2.879749,-3.6472878
mvt.__PARA__L0-1.__PARA__L1-6.__PARA__L2-1.__PARA__L3-10.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,3452.0,652318.0,62466.0,5.0,672.0,2.955129,12.538969
mvt.__PARA__L0-1.__PARA__L1-6.__PARA__L2-1.__PARA__L3-12.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,19743.0,24007.0,9069.0,28.0,36.0,-2.576561,-3.5998185
mvt.__PARA__L0-1.__PARA__L1-6.__PARA__L2-1.__PARA__L3-12.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,3408.0,745227.0,78515.0,5.0,800.0,2.5924623,12.2936
mvt.__PARA__L0-1.__PARA__L1-6.__PARA__L2-1.__PARA__L3-12.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,19743.0,24007.0,9069.0,28.0,36.0,-2.5985217,-3.7173095
mvt.__PARA__L0-1.__PARA__L1-6.__PARA__L2-1.__PARA__L3-2.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,5763.0,312557.0,15375.0,35.0,286.0,7.515768,14.160023
mvt.__PARA__L0-1.__PARA__L1-6.__PARA__L2-1.__PARA__L3-2.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,25640.0,1193.0,378.0,5.0,1.0,-7.9146104,-7.462153
mvt.__PARA__L0-1.__PARA__L1-6.__PARA__L2-1.__PARA__L3-5.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,3716.0,457528.0,31127.0,5.0,438.0,5.289555,13.338695
mvt.__PARA__L0-1.__PARA__L1-6.__PARA__L2-1.__PARA__L3-5.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-2,hlsyn,137701.0,277458.0,9505.0,24.0,251.0,8.045229,14.428166
mvt.__PARA__L0-1.__PARA__L1-6.__PARA__L2-1.__PARA__L3-6.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,3628.0,500361.0,39979.0,5.0,500.0,4.582261,13.087116
mvt.__PARA__L0-1.__PARA__L1-6.__PARA__L2-1.__PARA__L3-8.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,3453.0,564115.0,47537.0,5.0,579.0,3.727275,12.909311
mvt.__PARA__L0-1.__PARA__L1-8.__PARA__L2-1.__PARA__L3-10.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,3260.0,682996.0,76735.0,5.0,856.0,2.766167,12.140888
mvt.__PARA__L0-1.__PARA__L1-8.__PARA__L2-1.__PARA__L3-12.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,19143.0,58148.0,24510.0,28.0,277.0,-3.3476038,3.9940624
mvt.__PARA__L0-1.__PARA__L1-8.__PARA__L2-1.__PARA__L3-12.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,19143.0,58148.0,24510.0,28.0,277.0,-3.3847487,3.955017
mvt.__PARA__L0-1.__PARA__L1-8.__PARA__L2-1.__PARA__L3-16.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,1957153.0,688772.0,41149.0,838.0,547.0,8.581563,2.677109
mvt.__PARA__L0-1.__PARA__L1-8.__PARA__L2-1.__PARA__L3-2.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,19928.0,2219.0,1092.0,5.0,7.0,-7.348968,-6.4376965
mvt.__PARA__L0-1.__PARA__L1-8.__PARA__L2-1.__PARA__L3-2.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,4011.0,320593.0,15504.0,35.0,341.0,7.3465886,14.1187105
mvt.__PARA__L0-1.__PARA__L1-8.__PARA__L2-1.__PARA__L3-2.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,19928.0,2219.0,1092.0,5.0,7.0,-7.2874894,-6.3392835
mvt.__PARA__L0-1.__PARA__L1-8.__PARA__L2-1.__PARA__L3-4.__PIPE__L0-flatten.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,3501.0,411965.0,28622.0,5.0,442.0,5.7799563,13.45608
