prj,clk_target(ns),clk_estimated(ns),clk_uncertainty(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits)
io2_l1n1p1_l3n1p1,10.0,8.423,1.25,16,5,853,1543,16.0,7.0,14.0,7.0,6x32,2x32
io2_l1n1p1_l3n1p1_d1d2,10.0,8.423,1.25,16,5,837,1750,17.0,17.0,15.0,17.0,6x32,2x32
io2_l1n1p1_l3n1p2,10.0,8.423,1.25,16,5,975,1616,19.0,8.0,15.0,8.0,6x32,2x32
io2_l1n1p1_l3n1p2_d1d2,10.0,8.423,1.25,16,5,966,1724,19.0,12.0,15.0,12.0,6x32,2x32
io2_l1n1p1_l3p1n1,10.0,9.101,1.25,18,8,4111,4416,160.0,6.0,33.0,6.0,6x32,2x32
io2_l1n1p1_l3p1n1_d1d2,10.0,9.101,1.25,18,14,4440,4795,152.0,11.0,27.0,11.0,6x32,2x32
io2_l1n1p1_l3p2n1,10.0,9.047,1.25,18,20,15646,8371,288.0,6.0,38.0,6.0,6x32,2x32
io2_l1n1p1_l3p2n1_d1d2,10.0,9.01,1.25,18,40,18603,10756,280.0,11.0,38.0,11.0,6x32,2x32
io2_l1n1p2_l3n1n1,10.0,8.423,1.25,16,5,941,1444,17.0,7.0,13.0,7.0,6x32,2x32
io2_l1n1p2_l3n1n1_d1d2,10.0,8.423,1.25,16,5,940,1641,18.0,12.0,14.0,12.0,6x32,2x32
io2_l1n1p2_l3n1n2,10.0,8.423,1.25,16,8,1167,1608,19.0,8.0,14.0,8.0,6x32,2x32
io2_l1n1p2_l3n1n2_d1d2,10.0,8.423,1.25,16,8,1159,1726,20.0,7.0,15.0,7.0,6x32,2x32
io2_l1n1p2_l3n1p1,10.0,8.423,1.25,16,5,975,1527,18.0,7.0,14.0,7.0,6x32,2x32
io2_l1n1p2_l3n1p1_d1d2,10.0,8.423,1.25,16,5,966,1724,19.0,12.0,15.0,12.0,6x32,2x32
io2_l1n1p2_l3n1p2,10.0,8.423,1.25,16,5,1033,1579,21.0,8.0,15.0,8.0,6x32,2x32
io2_l1n1p2_l3n1p2_d1d2,10.0,8.423,1.25,16,5,1031,1677,21.0,7.0,15.0,7.0,6x32,2x32
io2_l1n1p2_l3p1n1,10.0,9.687,1.25,18,8,4169,4376,162.0,6.0,33.0,6.0,6x32,2x32
io2_l1n1p2_l3p1n1_d1d2,10.0,9.687,1.25,18,14,4505,4745,154.0,6.0,27.0,6.0,6x32,2x32
io2_l1n1p2_l3p2n1,10.0,9.634,1.25,18,20,15640,8326,290.0,6.0,38.0,6.0,6x32,2x32
io2_l1n1p2_l3p2n1_d1d2,10.0,9.597,1.25,18,40,18668,10711,282.0,6.0,38.0,6.0,6x32,2x32
io2_l1p1n1_l3n1n1,10.0,9.101,1.25,18,14,4046,4315,138.0,37.0,13.0,37.0,6x32,2x32
io2_l1p1n1_l3n1n1_d1d2,10.0,9.101,1.25,18,14,3986,4798,139.0,42.0,14.0,42.0,6x32,2x32
io2_l1p1n1_l3n1n2,10.0,9.687,1.25,18,14,4112,4354,140.0,38.0,13.0,38.0,6x32,2x32
io2_l1p1n1_l3n1n2_d1d2,10.0,9.687,1.25,18,14,4045,4750,141.0,37.0,14.0,37.0,6x32,2x32
io2_l1p1n1_l3n1p1,10.0,9.101,1.25,18,14,4073,4398,139.0,37.0,14.0,37.0,6x32,2x32
io2_l1p1n1_l3n1p1_d1d2,10.0,9.101,1.25,18,14,4012,4881,140.0,42.0,15.0,42.0,6x32,2x32
io2_l1p1n1_l3n1p2,10.0,9.687,1.25,18,14,4202,4480,142.0,38.0,15.0,38.0,6x32,2x32
io2_l1p1n1_l3n1p2_d1d2,10.0,9.687,1.25,18,14,4077,4832,142.0,37.0,15.0,37.0,6x32,2x32
io2_l1p1n1_l3p1n1,10.0,9.164,1.25,20,14,7439,6763,283.0,36.0,32.0,36.0,6x32,2x32
io2_l1p1n1_l3p1n1_d1d2,10.0,9.164,1.25,20,14,7273,7089,275.0,36.0,24.0,36.0,6x32,2x32
io2_l1p1n1_l3p2n1,10.0,9.132,1.25,20,20,17854,10629,411.0,36.0,35.0,36.0,6x32,2x32
io2_l1p1n1_l3p2n1_d1d2,10.0,9.116,1.25,20,40,21084,13266,403.0,36.0,35.0,36.0,6x32,2x32
io2_l1p2n1_l3n1n1,10.0,9.047,1.25,18,20,15522,8648,266.0,69.0,16.0,69.0,6x32,2x32
io2_l1p2n1_l3n1n1_d1d2,10.0,9.01,1.25,18,40,18527,10818,267.0,42.0,25.0,42.0,6x32,2x32
io2_l1p2n1_l3n1n2,10.0,9.634,1.25,18,20,15588,8687,268.0,70.0,16.0,70.0,6x32,2x32
io2_l1p2n1_l3n1n2_d1d2,10.0,9.597,1.25,18,40,18586,10770,269.0,37.0,25.0,37.0,6x32,2x32
io2_l1p2n1_l3n1p1,10.0,9.047,1.25,18,20,15549,8731,267.0,69.0,17.0,69.0,6x32,2x32
io2_l1p2n1_l3n1p1_d1d2,10.0,9.01,1.25,18,40,18553,10901,268.0,42.0,26.0,42.0,6x32,2x32
io2_l1p2n1_l3n1p2,10.0,9.634,1.25,18,20,15614,8789,270.0,70.0,18.0,70.0,6x32,2x32
io2_l1p2n1_l3n1p2_d1d2,10.0,9.597,1.25,18,40,18618,10856,270.0,37.0,26.0,37.0,6x32,2x32
io2_l1p2n1_l3p1n1,10.0,9.132,1.25,20,20,17999,11411,411.0,68.0,35.0,68.0,6x32,2x32
io2_l1p2n1_l3p1n1_d1d2,10.0,9.116,1.25,20,40,21078,13374,403.0,36.0,35.0,36.0,6x32,2x32
io2_l1p2n1_l3p2n1,10.0,7.984,1.25,20,20,18372,11071,539.0,68.0,35.0,68.0,6x32,2x32
io2_l1p2n1_l3p2n1_d1d2,10.0,7.966,1.25,20,40,21002,12869,531.0,36.0,35.0,36.0,6x32,2x32
io4_l1n1n1_l3n1n1,10.0,8.034,1.25,8,5,2087,1706,14.0,7.0,12.0,7.0,8x32,2x32
io4_l1n1n1_l3n1n1_d1d2,10.0,8.034,1.25,16,5,2084,1971,15.0,7.0,13.0,7.0,8x32,2x32
io4_l1n1n1_l3n1n2,10.0,8.034,1.25,8,8,2343,1967,16.0,11.0,13.0,11.0,8x32,2x32
io4_l1n1n1_l3n1n2_d1d2,10.0,8.034,1.25,16,8,2387,2333,17.0,10.0,14.0,10.0,8x32,2x32
io4_l1n1n1_l3n1n4,10.0,8.678,1.25,8,8,2431,2061,21.0,10.0,14.0,10.0,8x32,2x32
io4_l1n1n1_l3n1n4_d1d2,10.0,8.678,1.25,16,14,2720,2505,21.0,7.0,16.0,7.0,8x32,2x32
io4_l1n1n1_l3n1p1,10.0,8.034,1.25,8,5,2115,1801,15.0,7.0,13.0,7.0,8x32,2x32
io4_l1n1n1_l3n1p1_d1d2,10.0,8.034,1.25,16,5,2110,2066,16.0,7.0,14.0,7.0,8x32,2x32
io4_l1n1n1_l3n1p2,10.0,8.034,1.25,8,5,2245,1955,18.0,11.0,14.0,11.0,8x32,2x32
io4_l1n1n1_l3n1p2_d1d2,10.0,8.034,1.25,16,5,2294,2302,18.0,10.0,14.0,10.0,8x32,2x32
io4_l1n1n1_l3n1p4,10.0,8.678,1.25,8,5,2452,2102,24.0,10.0,16.0,10.0,8x32,2x32
io4_l1n1n1_l3n1p4_d1d2,10.0,8.678,1.25,16,5,2490,2223,22.0,7.0,14.0,7.0,8x32,2x32
io4_l1n1n1_l3p1n1,10.0,8.712,1.25,8,8,6025,5278,159.0,6.0,32.0,6.0,8x32,2x32
io4_l1n1n1_l3p1n1_d1d2,10.0,8.712,1.25,32,26,7012,6336,146.0,6.0,25.0,6.0,8x32,2x32
io4_l1n1n1_l3p2n1,10.0,8.775,1.25,8,8,7592,6497,287.0,9.0,32.0,9.0,8x32,2x32
io4_l1n1n1_l3p2n1_d1d2,10.0,8.775,1.25,24,26,8875,7989,274.0,9.0,25.0,9.0,8x32,2x32
io4_l1n1n1_l3p4n1,10.0,8.659,1.25,8,40,29811,15115,543.0,6.0,45.0,6.0,8x32,2x32
io4_l1n1n1_l3p4n1_d1d2,10.0,8.034,1.25,32,160,45690,27314,530.0,6.0,80.0,6.0,8x32,2x32
io4_l1n1n2_l3n1n1,10.0,8.034,1.25,8,8,2286,1984,16.0,10.0,13.0,10.0,8x32,2x32
io4_l1n1n2_l3n1n1_d1d2,10.0,8.034,1.25,16,8,2335,2227,17.0,10.0,14.0,10.0,8x32,2x32
io4_l1n1n2_l3n1n2,10.0,8.034,1.25,8,8,2350,2117,18.0,14.0,13.0,14.0,8x32,2x32
io4_l1n1n2_l3n1n2_d1d2,10.0,8.034,1.25,16,8,2446,2461,19.0,13.0,14.0,13.0,8x32,2x32
io4_l1n1n2_l3n1n4,10.0,8.696,1.25,8,8,2438,2211,23.0,13.0,14.0,13.0,8x32,2x32
io4_l1n1n2_l3n1n4_d1d2,10.0,8.696,1.25,16,14,2779,2633,23.0,10.0,16.0,10.0,8x32,2x32
io4_l1n1n2_l3n1p1,10.0,8.034,1.25,8,8,2314,2079,17.0,10.0,14.0,10.0,8x32,2x32
io4_l1n1n2_l3n1p1_d1d2,10.0,8.034,1.25,16,8,2205,2586,18.0,10.0,15.0,10.0,8x32,2x32
io4_l1n1n2_l3n1p2,10.0,8.034,1.25,8,8,2412,2218,20.0,14.0,15.0,14.0,8x32,2x32
io4_l1n1n2_l3n1p2_d1d2,10.0,8.034,1.25,16,8,2305,2895,20.0,13.0,15.0,13.0,8x32,2x32
io4_l1n1n2_l3n1p4,10.0,8.696,1.25,8,8,2619,2365,26.0,13.0,17.0,13.0,8x32,2x32
io4_l1n1n2_l3n1p4_d1d2,10.0,8.696,1.25,16,8,2501,2816,24.0,10.0,15.0,10.0,8x32,2x32
io4_l1n1n2_l3p1n1,10.0,9.299,1.25,8,8,6032,5408,161.0,9.0,32.0,9.0,8x32,2x32
io4_l1n1n2_l3p1n1_d1d2,10.0,9.299,1.25,32,26,6759,6971,148.0,9.0,25.0,9.0,8x32,2x32
io4_l1n1n2_l3p2n1,10.0,9.362,1.25,8,8,7599,6611,289.0,12.0,32.0,12.0,8x32,2x32
io4_l1n1n2_l3p2n1_d1d2,10.0,9.362,1.25,24,26,8856,8212,276.0,12.0,25.0,12.0,8x32,2x32
io4_l1n1n2_l3p4n1,10.0,9.246,1.25,8,40,29818,15261,545.0,9.0,45.0,9.0,8x32,2x32
io4_l1n1n2_l3p4n1_d1d2,10.0,8.621,1.25,32,160,45671,27553,532.0,9.0,80.0,9.0,8x32,2x32
io4_l1n1n4_l3n1n1,10.0,8.678,1.25,8,14,2619,2156,20.0,7.0,15.0,7.0,8x32,2x32
io4_l1n1n4_l3n1n1_d1d2,10.0,8.678,1.25,16,14,2720,2505,21.0,7.0,16.0,7.0,8x32,2x32
io4_l1n1n4_l3n1n2,10.0,8.696,1.25,8,14,2683,2289,22.0,11.0,15.0,11.0,8x32,2x32
io4_l1n1n4_l3n1n2_d1d2,10.0,8.696,1.25,16,14,2831,2739,23.0,10.0,16.0,10.0,8x32,2x32
io4_l1n1n4_l3n1n4,10.0,8.401,1.25,8,14,2771,2382,27.0,10.0,16.0,10.0,8x32,2x32
io4_l1n1n4_l3n1n4_d1d2,10.0,8.401,1.25,16,14,2844,2685,27.0,7.0,16.0,7.0,8x32,2x32
io4_l1n1n4_l3n1p1,10.0,8.678,1.25,8,14,2647,2251,21.0,7.0,16.0,7.0,8x32,2x32
io4_l1n1n4_l3n1p1_d1d2,10.0,8.678,1.25,16,14,2746,2600,22.0,7.0,17.0,7.0,8x32,2x32
io4_l1n1n4_l3n1p2,10.0,8.696,1.25,8,14,2745,2390,24.0,11.0,17.0,11.0,8x32,2x32
io4_l1n1n4_l3n1p2_d1d2,10.0,8.696,1.25,16,14,2898,2821,24.0,10.0,17.0,10.0,8x32,2x32
io4_l1n1n4_l3n1p4,10.0,9.044,1.25,8,14,2952,2533,30.0,10.0,19.0,10.0,8x32,2x32
io4_l1n1n4_l3n1p4_d1d2,10.0,9.044,1.25,16,14,3094,2738,28.0,7.0,17.0,7.0,8x32,2x32
io4_l1n1n4_l3p1n1,10.0,9.336,1.25,8,14,6365,5576,165.0,6.0,34.0,6.0,8x32,2x32
io4_l1n1n4_l3p1n1_d1d2,10.0,9.336,1.25,32,26,7136,6453,152.0,6.0,25.0,6.0,8x32,2x32
io4_l1n1n4_l3p2n1,10.0,9.4,1.25,8,14,7922,6747,293.0,9.0,34.0,9.0,8x32,2x32
io4_l1n1n4_l3p2n1_d1d2,10.0,9.4,1.25,24,26,8999,8058,280.0,9.0,25.0,9.0,8x32,2x32
io4_l1n1n4_l3p4n1,10.0,9.283,1.25,8,40,29703,15169,549.0,6.0,45.0,6.0,8x32,2x32
io4_l1n1n4_l3p4n1_d1d2,10.0,8.659,1.25,32,160,45814,27437,536.0,6.0,80.0,6.0,8x32,2x32
io4_l1n1p1_l3n1n1,10.0,8.034,1.25,8,5,2118,1801,15.0,7.0,13.0,7.0,8x32,2x32
io4_l1n1p1_l3n1n1_d1d2,10.0,8.034,1.25,16,5,2110,2066,16.0,7.0,14.0,7.0,8x32,2x32
io4_l1n1p1_l3n1n2,10.0,8.034,1.25,8,8,2374,2062,17.0,11.0,14.0,11.0,8x32,2x32
io4_l1n1p1_l3n1n2_d1d2,10.0,8.034,1.25,16,8,2413,2428,18.0,10.0,15.0,10.0,8x32,2x32
io4_l1n1p1_l3n1n4,10.0,8.678,1.25,8,8,2462,2156,22.0,10.0,15.0,10.0,8x32,2x32
io4_l1n1p1_l3n1n4_d1d2,10.0,8.678,1.25,16,14,2746,2600,22.0,7.0,17.0,7.0,8x32,2x32
io4_l1n1p1_l3n1p1,10.0,8.034,1.25,8,5,2146,1896,16.0,7.0,14.0,7.0,8x32,2x32
io4_l1n1p1_l3n1p1_d1d2,10.0,8.034,1.25,16,5,2136,2161,17.0,7.0,15.0,7.0,8x32,2x32
io4_l1n1p1_l3n1p2,10.0,8.034,1.25,8,5,2276,2050,19.0,11.0,15.0,11.0,8x32,2x32
io4_l1n1p1_l3n1p2_d1d2,10.0,8.034,1.25,16,5,2320,2397,19.0,10.0,15.0,10.0,8x32,2x32
io4_l1n1p1_l3n1p4,10.0,8.678,1.25,8,5,2483,2197,25.0,10.0,17.0,10.0,8x32,2x32
io4_l1n1p1_l3n1p4_d1d2,10.0,8.678,1.25,16,5,2516,2318,23.0,7.0,15.0,7.0,8x32,2x32
io4_l1n1p1_l3p1n1,10.0,8.712,1.25,8,8,6056,5373,160.0,6.0,33.0,6.0,8x32,2x32
io4_l1n1p1_l3p1n1_d1d2,10.0,8.712,1.25,32,26,7038,6431,147.0,6.0,26.0,6.0,8x32,2x32
io4_l1n1p1_l3p2n1,10.0,8.775,1.25,8,8,7623,6604,288.0,9.0,33.0,9.0,8x32,2x32
io4_l1n1p1_l3p2n1_d1d2,10.0,8.775,1.25,24,26,8901,8096,275.0,9.0,26.0,9.0,8x32,2x32
io4_l1n1p1_l3p4n1,10.0,8.659,1.25,8,40,29842,15210,544.0,6.0,46.0,6.0,8x32,2x32
io4_l1n1p1_l3p4n1_d1d2,10.0,8.034,1.25,32,160,45716,27409,531.0,6.0,81.0,6.0,8x32,2x32
io4_l1n1p2_l3n1n1,10.0,8.034,1.25,8,5,2196,1953,17.0,10.0,13.0,10.0,8x32,2x32
io4_l1n1p2_l3n1n1_d1d2,10.0,8.034,1.25,16,5,2240,2196,18.0,10.0,14.0,10.0,8x32,2x32
io4_l1n1p2_l3n1n2,10.0,8.034,1.25,8,8,2420,2199,19.0,14.0,14.0,14.0,8x32,2x32
io4_l1n1p2_l3n1n2_d1d2,10.0,8.034,1.25,16,8,2511,2543,20.0,13.0,15.0,13.0,8x32,2x32
io4_l1n1p2_l3n1n4,10.0,9.044,1.25,8,8,2476,2287,24.0,13.0,15.0,13.0,8x32,2x32
io4_l1n1p2_l3n1n4_d1d2,10.0,8.696,1.25,16,14,2844,2715,24.0,10.0,17.0,10.0,8x32,2x32
io4_l1n1p2_l3n1p1,10.0,8.034,1.25,8,5,2224,2048,18.0,10.0,14.0,10.0,8x32,2x32
io4_l1n1p2_l3n1p1_d1d2,10.0,8.034,1.25,16,5,2266,2291,19.0,10.0,15.0,10.0,8x32,2x32
io4_l1n1p2_l3n1p2,10.0,8.034,1.25,8,5,2290,2181,21.0,14.0,15.0,14.0,8x32,2x32
io4_l1n1p2_l3n1p2_d1d2,10.0,8.034,1.25,16,5,2386,2506,21.0,13.0,15.0,13.0,8x32,2x32
io4_l1n1p2_l3n1p4,10.0,8.696,1.25,8,5,2497,2326,27.0,13.0,17.0,13.0,8x32,2x32
io4_l1n1p2_l3n1p4_d1d2,10.0,8.696,1.25,16,5,2582,2425,25.0,10.0,15.0,10.0,8x32,2x32
io4_l1n1p2_l3p1n1,10.0,9.299,1.25,8,8,6070,5501,162.0,9.0,33.0,9.0,8x32,2x32
io4_l1n1p2_l3p1n1_d1d2,10.0,9.299,1.25,32,26,7104,6536,149.0,9.0,26.0,9.0,8x32,2x32
io4_l1n1p2_l3p2n1,10.0,9.362,1.25,8,8,7637,6716,290.0,12.0,33.0,12.0,8x32,2x32
io4_l1n1p2_l3p2n1_d1d2,10.0,9.362,1.25,24,26,8889,8316,277.0,12.0,26.0,12.0,8x32,2x32
io4_l1n1p2_l3p4n1,10.0,9.246,1.25,8,40,29856,15339,546.0,9.0,46.0,9.0,8x32,2x32
io4_l1n1p2_l3p4n1_d1d2,10.0,8.621,1.25,32,160,45704,27650,533.0,9.0,81.0,9.0,8x32,2x32
io4_l1n1p4_l3n1n1,10.0,8.678,1.25,8,5,2385,1874,21.0,7.0,13.0,7.0,8x32,2x32
io4_l1n1p4_l3n1n1_d1d2,10.0,8.678,1.25,16,5,2490,2223,22.0,7.0,14.0,7.0,8x32,2x32
io4_l1n1p4_l3n1n2,10.0,8.696,1.25,8,8,2609,2120,23.0,11.0,14.0,11.0,8x32,2x32
io4_l1n1p4_l3n1n2_d1d2,10.0,8.696,1.25,16,8,2761,2570,24.0,10.0,15.0,10.0,8x32,2x32
io4_l1n1p4_l3n1n4,10.0,9.071,1.25,8,8,2633,2197,28.0,10.0,15.0,10.0,8x32,2x32
io4_l1n1p4_l3n1n4_d1d2,10.0,9.044,1.25,16,14,3094,2738,28.0,7.0,17.0,7.0,8x32,2x32
io4_l1n1p4_l3n1p1,10.0,8.678,1.25,8,5,2413,1969,22.0,7.0,14.0,7.0,8x32,2x32
io4_l1n1p4_l3n1p1_d1d2,10.0,8.678,1.25,16,5,2516,2318,23.0,7.0,15.0,7.0,8x32,2x32
io4_l1n1p4_l3n1p2,10.0,8.696,1.25,8,5,2479,2100,25.0,11.0,15.0,11.0,8x32,2x32
io4_l1n1p4_l3n1p2_d1d2,10.0,8.696,1.25,16,5,2636,2531,25.0,10.0,15.0,10.0,8x32,2x32
io4_l1n1p4_l3n1p4,10.0,8.034,1.25,8,5,2622,2223,31.0,10.0,17.0,10.0,8x32,2x32
io4_l1n1p4_l3n1p4_d1d2,10.0,8.034,1.25,16,5,2768,2428,29.0,7.0,15.0,7.0,8x32,2x32
io4_l1n1p4_l3p1n1,10.0,9.336,1.25,8,8,6195,5400,166.0,6.0,33.0,6.0,8x32,2x32
io4_l1n1p4_l3p1n1_d1d2,10.0,9.336,1.25,32,26,7290,6557,153.0,6.0,26.0,6.0,8x32,2x32
io4_l1n1p4_l3p2n1,10.0,9.4,1.25,8,8,7762,6583,294.0,9.0,33.0,9.0,8x32,2x32
io4_l1n1p4_l3p2n1_d1d2,10.0,9.4,1.25,24,26,9153,8157,281.0,9.0,26.0,9.0,8x32,2x32
io4_l1n1p4_l3p4n1,10.0,9.283,1.25,8,40,29853,15254,550.0,6.0,46.0,6.0,8x32,2x32
io4_l1n1p4_l3p4n1_d1d2,10.0,8.659,1.25,32,160,45968,27532,537.0,6.0,81.0,6.0,8x32,2x32
io4_l1p1n1_l3n1n1,10.0,8.712,1.25,8,26,6180,4984,138.0,21.0,17.0,21.0,8x32,2x32
io4_l1p1n1_l3n1n1_d1d2,10.0,8.712,1.25,32,26,6904,6461,139.0,21.0,18.0,21.0,8x32,2x32
io4_l1p1n1_l3n1n2,10.0,9.299,1.25,8,26,6244,5176,140.0,25.0,17.0,25.0,8x32,2x32
io4_l1p1n1_l3n1n2_d1d2,10.0,9.299,1.25,32,26,7015,6674,141.0,24.0,18.0,24.0,8x32,2x32
io4_l1p1n1_l3n1n4,10.0,9.336,1.25,8,26,6300,5238,145.0,24.0,18.0,24.0,8x32,2x32
io4_l1p1n1_l3n1n4_d1d2,10.0,9.336,1.25,32,26,7028,6578,145.0,21.0,18.0,21.0,8x32,2x32
io4_l1p1n1_l3n1p1,10.0,8.712,1.25,8,26,6208,5079,139.0,21.0,18.0,21.0,8x32,2x32
io4_l1p1n1_l3n1p1_d1d2,10.0,8.712,1.25,32,26,6930,6556,140.0,21.0,19.0,21.0,8x32,2x32
io4_l1p1n1_l3n1p2,10.0,9.299,1.25,8,26,6274,5306,142.0,25.0,19.0,25.0,8x32,2x32
io4_l1p1n1_l3n1p2_d1d2,10.0,9.299,1.25,32,26,7050,6768,142.0,24.0,19.0,24.0,8x32,2x32
io4_l1p1n1_l3n1p4,10.0,9.336,1.25,8,26,6481,5400,148.0,24.0,21.0,24.0,8x32,2x32
io4_l1p1n1_l3n1p4_d1d2,10.0,9.336,1.25,32,26,7182,6684,146.0,21.0,19.0,21.0,8x32,2x32
io4_l1p1n1_l3p1n1,10.0,8.775,1.25,8,26,10448,8249,283.0,20.0,36.0,20.0,8x32,2x32
io4_l1p1n1_l3p1n1_d1d2,10.0,8.775,1.25,32,26,10432,9672,270.0,20.0,23.0,20.0,8x32,2x32
io4_l1p1n1_l3p2n1,10.0,8.931,1.25,8,26,11525,8499,411.0,23.0,36.0,23.0,8x32,2x32
io4_l1p1n1_l3p2n1_d1d2,10.0,8.931,1.25,32,26,11895,10290,398.0,23.0,23.0,23.0,8x32,2x32
io4_l1p1n1_l3p4n1,10.0,8.744,1.25,8,40,31994,17390,667.0,20.0,43.0,20.0,8x32,2x32
io4_l1p1n1_l3p4n1_d1d2,10.0,8.72,1.25,32,160,48590,30483,654.0,20.0,78.0,20.0,8x32,2x32
io4_l1p2n1_l3n1n1,10.0,8.775,1.25,8,26,6274,6512,266.0,40.0,17.0,40.0,8x32,2x32
io4_l1p2n1_l3n1n1_d1d2,10.0,8.775,1.25,24,26,8580,8018,267.0,24.0,18.0,24.0,8x32,2x32
io4_l1p2n1_l3n1n2,10.0,9.362,1.25,8,26,6338,6641,268.0,44.0,17.0,44.0,8x32,2x32
io4_l1p2n1_l3n1n2_d1d2,10.0,9.362,1.25,24,26,8691,8215,269.0,27.0,18.0,27.0,8x32,2x32
io4_l1p2n1_l3n1n4,10.0,9.681,1.25,8,26,6394,6651,273.0,43.0,18.0,43.0,8x32,2x32
io4_l1p2n1_l3n1n4_d1d2,10.0,9.4,1.25,24,26,8704,8087,273.0,24.0,18.0,24.0,8x32,2x32
io4_l1p2n1_l3n1p1,10.0,8.775,1.25,8,26,6302,6619,267.0,40.0,18.0,40.0,8x32,2x32
io4_l1p2n1_l3n1p1_d1d2,10.0,8.775,1.25,24,26,8606,8125,268.0,24.0,19.0,24.0,8x32,2x32
io4_l1p2n1_l3n1p2,10.0,9.362,1.25,8,26,6368,6747,270.0,44.0,19.0,44.0,8x32,2x32
io4_l1p2n1_l3n1p2_d1d2,10.0,9.362,1.25,24,26,8726,8319,270.0,27.0,19.0,27.0,8x32,2x32
io4_l1p2n1_l3n1p4,10.0,9.4,1.25,8,26,6575,6802,276.0,43.0,21.0,43.0,8x32,2x32
io4_l1p2n1_l3n1p4_d1d2,10.0,9.4,1.25,24,26,8858,8186,274.0,24.0,19.0,24.0,8x32,2x32
io4_l1p2n1_l3p1n1,10.0,8.931,1.25,8,26,10261,8814,411.0,39.0,36.0,39.0,8x32,2x32
io4_l1p2n1_l3p1n1_d1d2,10.0,8.931,1.25,32,26,11487,10142,398.0,23.0,23.0,23.0,8x32,2x32
io4_l1p2n1_l3p2n1,10.0,8.788,1.25,8,26,11882,9181,539.0,42.0,36.0,42.0,8x32,2x32
io4_l1p2n1_l3p2n1_d1d2,10.0,8.571,1.25,28,26,12510,10755,526.0,26.0,23.0,26.0,8x32,2x32
io4_l1p2n1_l3p4n1,10.0,8.667,1.25,8,40,32334,18784,795.0,39.0,43.0,39.0,8x32,2x32
io4_l1p2n1_l3p4n1_d1d2,10.0,8.279,1.25,32,160,49269,32212,782.0,23.0,78.0,23.0,8x32,2x32
io4_l1p4n1_l3n1n1,10.0,8.659,1.25,8,40,29688,14773,522.0,69.0,24.0,69.0,8x32,2x32
io4_l1p4n1_l3n1n1_d1d2,10.0,8.034,1.25,32,160,45673,27343,523.0,21.0,73.0,21.0,8x32,2x32
io4_l1p4n1_l3n1n2,10.0,9.246,1.25,8,40,29752,14918,524.0,73.0,24.0,73.0,8x32,2x32
io4_l1p4n1_l3n1n2_d1d2,10.0,8.621,1.25,32,160,45784,27556,525.0,24.0,73.0,24.0,8x32,2x32
io4_l1p4n1_l3n1n4,10.0,9.631,1.25,8,40,29776,14950,529.0,72.0,25.0,72.0,8x32,2x32
io4_l1p4n1_l3n1n4_d1d2,10.0,8.659,1.25,32,160,45797,27466,529.0,21.0,73.0,21.0,8x32,2x32
io4_l1p4n1_l3n1p1,10.0,8.659,1.25,8,40,29716,14868,523.0,69.0,25.0,69.0,8x32,2x32
io4_l1p4n1_l3n1p1_d1d2,10.0,8.034,1.25,32,160,45699,27438,524.0,21.0,74.0,21.0,8x32,2x32
io4_l1p4n1_l3n1p2,10.0,9.246,1.25,8,40,29782,15015,526.0,73.0,26.0,73.0,8x32,2x32
io4_l1p4n1_l3n1p2_d1d2,10.0,8.621,1.25,32,160,45819,27653,526.0,24.0,74.0,24.0,8x32,2x32
io4_l1p4n1_l3n1p4,10.0,9.283,1.25,8,40,29925,15109,532.0,72.0,28.0,72.0,8x32,2x32
io4_l1p4n1_l3n1p4_d1d2,10.0,8.659,1.25,32,160,45951,27561,530.0,21.0,74.0,21.0,8x32,2x32
io4_l1p4n1_l3p1n1,10.0,8.744,1.25,8,40,32122,18151,667.0,68.0,43.0,68.0,8x32,2x32
io4_l1p4n1_l3p1n1_d1d2,10.0,8.72,1.25,32,160,48585,30915,654.0,20.0,78.0,20.0,8x32,2x32
io4_l1p4n1_l3p2n1,10.0,8.338,1.25,8,40,33263,19246,795.0,71.0,43.0,71.0,8x32,2x32
io4_l1p4n1_l3p2n1_d1d2,10.0,8.279,1.25,32,160,49672,32523,782.0,23.0,78.0,23.0,8x32,2x32
io4_l1p4n1_l3p4n1,10.0,7.984,1.25,8,40,33455,19224,1051.0,68.0,43.0,68.0,8x32,2x32
io4_l1p4n1_l3p4n1_d1d2,10.0,7.894,1.25,32,160,48226,31974,1038.0,20.0,78.0,20.0,8x32,2x32
io8_l1n1n1_l3n1n1,10.0,8.172,1.25,8,5,3238,2385,14.0,7.0,12.0,7.0,12x32,2x32
io8_l1n1n1_l3n1n1_d1d2,10.0,8.172,1.25,64,5,3234,3570,15.0,7.0,13.0,7.0,12x32,2x32
io8_l1n1n1_l3n1n2,10.0,8.172,1.25,8,5,3388,2492,16.0,9.0,12.0,9.0,12x32,2x32
io8_l1n1n1_l3n1n2_d1d2,10.0,8.172,1.25,64,5,3562,3961,17.0,8.0,13.0,8.0,12x32,2x32
io8_l1n1n1_l3n1n4,10.0,8.815,1.25,16,8,3676,2992,21.0,17.0,14.0,17.0,12x32,2x32
io8_l1n1n1_l3n1n4_d1d2,10.0,8.815,1.25,64,14,3939,4605,21.0,14.0,16.0,14.0,12x32,2x32
